flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label,Predicted_Label
-0.7543928918247494,-0.623553216123829,-0.9611173411865135,-0.5530602942519206,-0.09552136788003157,-0.09552136788003157,0.0,-0.32885476677903497,1.4302816682209767,-0.12733591711900696,0.0222574394920712,-0.9707843097830414,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.6101239555177762,-0.12712158381548203,-0.8056650835441805,-0.9680945098380928,0.32662301753419365,-1.2785079780660034,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.7102167330641092,-0.36032769307294676,-0.12333396776895574,1.5634952543310976,2.3544686802608865,-1.5634952543310976,-1.5634952543310976,-0.592688423443237,-0.30396662840074107,-0.5662868366223253,-0.5706532162585298,-0.5479817660435176,-0.5117089029497642,-1.0011104953698893,-1.0,-0.7381187043142422,-0.5469833121759273,-0.2737387816783243,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7526674362696335,-0.619398349632287,-0.17227762701322613,-0.6958148722473257,-0.09665966180611676,-0.09665966180611676,0.0,3.888912419952787,3.268632286005713,-0.12733591711900696,-0.5854381054278153,0.3403292942859412,-0.10746029273566866,-0.08601816819119891,1.8407502839805696,0.5466436748992564,-0.12712158381548203,-0.7987837571473684,-0.9323686918651072,-0.3422118433710528,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,0.6232665208890288,-0.36032769307294676,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.39253651017338537,-0.32831836302987905,-0.5107847891628156,-0.5422900589875328,-0.5013261552559123,-0.575768424392602,0.998890163928246,1.0,-0.6610489567290345,-0.5000714476496884,-0.27242919136844684,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7544082136322613,-0.6214080017131988,1.4054018013333494,0.20301024846448554,-0.09659921508050817,-0.09659921508050817,0.0,1.780028826586876,-0.4080689495637594,-0.12733591711900696,-0.5854381054278153,-0.6430059087657957,-0.10746029273566866,-0.08601816819119891,1.8407502839805696,-0.6101239555177762,-0.12712158381548203,-0.8159870731393984,-0.9615989065702772,1.6642927393446865,-1.2785079780660034,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.7102167330641092,1.209002827573459,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.5870837607722161,-0.27173639139158784,-0.5119523079605075,-0.552046228452186,-0.48414143868085147,-0.46255211739814217,-1.0011104945817693,-1.0,-0.6917781063607187,-0.4831799604404061,-0.26998683646006794,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.749231254054224,-0.6155169860866679,0.007004126207975615,-0.1300837668581271,-0.09629752825158942,-0.09629752825158942,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.0222574394920712,0.012550893268695575,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7643771251633081,-0.9210013861464299,0.9954578784394401,-0.13001776048128844,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.04347510608754037,0.03200493708865461,-0.12333396776895574,0.47987277421392927,-0.5505313620740109,-0.47987277421392943,-0.47987277421392943,-0.30408920583216525,-0.274601301347957,-0.35721116269718195,-0.47584676718279423,-0.37121740581609897,-0.46700069527611704,0.9988901654475942,1.0,-0.5074387486835256,-0.36999753666256385,-0.2626235776825448,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7528182593668561,-0.6221238659455709,1.8356780090642337,0.2479515045000762,-0.0975797721870207,-0.0975797721870207,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-1.193133650347702,-1.9541195128347786,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.8194277363378045,-0.9778379147398162,-0.3422118433710528,-1.2785079780660034,1.2857316381015051,0.0,0.0,0.0,0.0,-2.043699987017247,1.9936680878966624,-0.12333396776895574,-0.6037497059032392,2.3544686802608865,0.6037497059032387,0.6037497059032387,-0.5101526063718164,-0.2101408273296506,-0.5050370043126399,-0.3760296326106126,-0.47978085343171517,-0.36890955306677164,-1.001110494966168,-1.0,-0.31268223516599386,-0.4788219007950843,-0.2706018533995424,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7549729318810048,-0.6227041678482248,2.9830812296799247,-1.3249924567455937,2.199127197807698,2.199127197807698,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-1.193133650347702,-1.9541195128347786,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.8194277363378045,-0.9778379147398162,-0.3422118433710528,-1.2785079780660034,-0.4835607726345867,0.0,0.0,0.0,0.0,-2.043699987017247,2.778333348219865,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.2789295887323269,-0.3175749506934946,-0.501803875334416,-0.45191350838061595,-0.4331954562428239,-0.5966767404190839,0.9988901659140452,1.0,-0.45813587848471193,-0.43204118111371137,-0.26803002790339125,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.74953871273988,-0.6183376338594033,0.8317001910255039,-0.4578905755883168,-0.09701641498388432,-0.09701641498388432,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-0.5854381054278153,-0.6430059087657957,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7850211043537443,-0.9388642951329228,-0.3422118433710528,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.7102167330641092,0.8166701974118575,-0.12333396776895574,-0.6037497059032392,0.9019686590934379,0.6037497059032387,0.6037497059032387,-0.5924225087909624,-0.2889258511298029,-0.5621556162612615,-0.5723626062315894,-0.551251002890187,-0.5223854898569039,-1.001110494971285,-1.0,-0.7443490386364477,-0.5502506555159735,-0.27395622466559805,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.753242435121042,-0.6233011177562825,2.9830812296799247,-0.3230668074815453,-0.09302274100522293,-0.09302274100522293,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-1.193133650347702,-1.9541195128347786,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.8194277363378045,-0.9778379147398162,-0.3422118433710528,-1.2785079780660034,3.0550240488375966,0.0,0.0,0.0,0.0,-2.043699987017247,2.778333348219865,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.38848642546950896,-0.3003854909552796,-0.5107847891628156,-0.5397863461908361,-0.5063057298776278,-0.5624226907586776,0.998890166697081,1.0,-0.6547768833098332,-0.5050828535715657,-0.27269420681603374,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7514862841225636,-0.6212486565186176,1.7639653077757527,-1.1452274326032312,-0.09707822539828127,-0.09707822539828127,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-1.193133650347702,-1.9541195128347786,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.8194277363378045,-0.9778379147398162,-0.3422118433710528,-1.2785079780660034,-0.4835607726345867,0.0,0.0,0.0,0.0,-2.043699987017247,1.9936680878966624,-0.12333396776895574,1.5634952543310976,-0.5505313620740109,-1.5634952543310976,-1.5634952543310976,-0.6091137669645136,-0.2846284861952491,-0.5795785890883568,-0.6020142297943104,-0.5795555208098894,-0.5566395395173103,-1.0011104952316519,-1.0,-0.8222345615796965,-0.5785387797650237,-0.27462986230980097,-0.3617607129853643,-0.9999999999999996,XSS,Attack
-0.7479997159920946,-0.6150127893515753,2.1942415155066373,-0.7354689216904938,-0.09644295142010288,-0.09644295142010288,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-0.5854381054278153,-1.298562710800287,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7781397779569322,-0.9372403943159688,-0.3422118433710528,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,-1.376958360040678,1.9936680878966624,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.39887755188147467,-0.291790761086172,-0.5007261656750079,-0.5525533695948426,-0.4976997316264239,-0.4956940225890548,0.9988901679212988,1.0,-0.6863816770639006,-0.4966265848281867,-0.27220649920310486,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7454384106956864,-0.6182282326810342,0.6165620871600619,-0.032270444898312246,-0.09610925616845557,-0.09610925616845557,0.0,-0.32885476677903497,1.4302816682209767,-0.12733591711900696,0.0222574394920712,-0.31522750774855,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.48159421880477266,-0.12712158381548203,-0.7850211043537443,-0.9486077000346461,0.32662301753419365,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.04347510608754037,0.4243375672502562,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.5860814670828731,-0.2860609411734337,-0.5538931755391339,-0.5584527734607478,-0.5379881747888305,-0.5005874582548271,-1.0011104947839071,-1.0,-0.7072395279332055,-0.5369955091012096,-0.2732008273500159,-0.3617607129853643,-0.9999999999999996,XSS,Attack
-0.7423896901265815,-0.6137974849570831,-0.9611173411865135,0.6709280318938697,-0.09684718674051429,-0.09684718674051429,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.6299529844119576,0.3403292942859412,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7402924827744659,-0.8933950722582137,-0.3422118433710528,-0.13001776048128844,-0.4835607726345867,0.0,0.0,0.0,0.0,0.289895707400744,-0.7526603232345482,-0.12333396776895574,0.47987277421392927,0.9019686590934379,-0.47987277421392943,-0.47987277421392943,-0.37465886355122385,-0.30325040091164873,-0.4964153270373762,-0.5300197974263925,-0.49063321224469064,-0.5303929300372586,0.9988901692645301,1.0,-0.6317835509747152,-0.48922623159413126,-0.2718324440809835,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7455607360114314,-0.6192294912917606,1.4054018013333494,1.1309150054346204,-0.09683468981741845,-0.09683468981741845,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-0.5854381054278153,-1.6263411118175328,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.8159870731393984,-0.9762140139228623,-0.3422118433710528,-0.9913854236698247,2.170377843469551,0.0,0.0,0.0,0.0,-1.7103291735289625,1.6013354577350603,-0.12333396776895574,0.47987277421392927,0.9019686590934379,-0.47987277421392943,-0.47987277421392943,-0.49745006798238584,-0.2065596898841891,-0.4964153270373762,-0.3461498587601594,-0.47196124153656843,-0.3406610835416314,-1.0011104950635392,-1.0,-0.2565242254449698,-0.4710068179345744,-0.2699734212909816,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7504016494970178,-0.6171722734811231,0.6165620871600619,1.1044789724725081,-0.09605854052341392,-0.09605854052341392,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.6299529844119576,0.012550893268695575,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7781397779569322,-0.9437359975837843,-0.3422118433710528,0.1571047939148902,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.04347510608754037,0.4243375672502562,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.2289376341046808,-0.26958770892431094,-0.4964153270373762,-0.41383647866987483,-0.45408941619585547,-0.5470750970796643,0.9988901694885841,1.0,-0.3802723052929188,-0.4534443492614769,-0.2695855652325538,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.747130191160278,-0.6145466452002633,0.2221422300734182,-1.1531582424918652,-0.09638358394127472,-0.09638358394127472,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.6299529844119576,0.3403292942859412,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7540551355680901,-0.9210013861464299,-0.3422118433710528,-0.7042628692736459,0.40108543273345926,0.0,0.0,0.0,0.0,0.289895707400744,0.03200493708865461,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.5969839678261363,-0.2803311212606953,-0.5745492773444529,-0.5757874663249708,-0.5586577896267151,-0.532617218976246,-1.0011104954763896,-1.0,-0.749927351332146,-0.5576531523217316,-0.2742864673114835,-0.3617607129853643,-0.9999999999999996,XSS,Attack
-0.7550059691584848,-0.621534050896972,0.6165620871600619,0.4567961649007615,-0.09452634474334796,-0.09452634474334796,0.0,-0.32885476677903497,3.268632286005713,-0.12733591711900696,0.0222574394920712,-0.31522750774855,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,0.28958420147324904,-0.12712158381548203,-0.8056650835441805,-0.9551033033024617,3.0019624611551796,-1.2785079780660034,0.40108543273345926,0.0,0.0,0.0,0.0,-0.04347510608754037,0.4243375672502562,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.40125032877869515,-0.3175749506934946,-0.4902184964957805,-0.552570266116071,-0.48793152043298527,-0.5290583566738661,0.9988901697028568,1.0,-0.6858627602609818,-0.4867366787448515,-0.27162587588985276,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7488094874846871,-0.5853959877378538,-0.9611173411865135,0.73701811429915,-0.09390476867594198,-0.09390476867594198,0.0,3.888912419952787,-0.4080689495637594,-0.12733591711900696,1.2376485293318442,1.3236644973376783,-0.10746029273566866,-0.08601816819119891,1.3023584625663533,1.1892923584642743,-0.12712158381548203,-0.6645978924095334,-0.8138239322274728,5.008467043870919,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,1.2900081478655976,-1.1449929533961496,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.40773455529954783,0.09353962804548199,-0.283837096719157,-0.03646286604038775,-0.2430054963587006,-0.32887235216499805,-1.0011104953910885,-1.0,0.20541005124626854,-0.242183681448048,-0.23832146669981896,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7473372466898206,-0.6125274799734063,-0.20813397765746633,-0.09836052730359249,-0.09698041690689418,-0.09698041690689418,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,-0.5854381054278153,-0.31522750774855,-0.10746029273566866,-0.08601816819119891,0.7639666411521372,-0.6101239555177762,-0.12712158381548203,-0.7678177883617142,-0.9145057828786143,0.32662301753419365,-0.4171403148774673,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.37684591957582475,0.03200493708865461,-0.12333396776895574,1.5634952543310976,-0.5505313620740109,-1.5634952543310976,-1.5634952543310976,-0.1996665673812104,-0.2889258511298029,-0.2781791210072652,-0.3922551908616951,-0.1848620519175747,-0.47990157112224413,0.9988901719647172,1.0,-0.3404558205197555,-0.18296513887291346,-0.23850060936948847,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7460143190423627,-0.6164849486865864,0.04286047685221647,0.2532387110924983,-0.0951900201468287,-0.0951900201468287,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.6299529844119576,0.012550893268695575,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7643771251633081,-0.9291208902311994,-0.3422118433710528,0.44422734831106886,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.04347510608754037,0.03200493708865461,-0.12333396776895574,-0.6037497059032392,0.9019686590934379,0.6037497059032387,0.6037497059032387,-0.5552558223922581,-0.22303292213331186,-0.5021631118875519,-0.45234918520635686,-0.4614786217140141,-0.47767728218325667,-1.0011104951516427,-1.0,-0.4655253842786162,-0.46053026953204673,-0.26930722136530083,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7512467294182275,-0.6200000561133174,0.5807057365158217,-0.3970876997754591,-0.09601336099178513,-0.09601336099178513,0.0,-0.32885476677903497,1.4302816682209767,-0.12733591711900696,-0.5854381054278153,-1.298562710800287,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.7386536922307798,-0.12712158381548203,-0.8056650835441805,-0.9697184106550467,0.32662301753419365,-0.7042628692736459,-0.4835607726345867,0.0,0.0,0.0,0.0,-1.0435875465523936,0.8166701974118575,-0.12333396776895574,1.5634952543310976,-0.5505313620740109,-1.5634952543310976,-1.5634952543310976,-0.28455470637659974,-0.2889258511298029,-0.42079603260225135,-0.46929808163624837,-0.39532031736042506,-0.32887235216499805,0.9988901723182365,1.0,-0.5002040061422725,-0.3938146496629261,-0.2641676916754427,0.5417636179912488,1.0000000000000004,XSS,Attack
-0.7285163027191098,-0.6055234262712935,0.6165620871600619,-0.7407561282829164,-0.09745664487234959,-0.09745664487234959,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.6299529844119576,0.012550893268695575,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7162078403856238,-0.8804038657225826,-0.3422118433710528,-0.4171403148774673,-0.4835607726345867,0.0,0.0,0.0,0.0,-0.04347510608754037,0.4243375672502562,-0.12333396776895574,-0.6037497059032392,-0.5505313620740109,0.6037497059032387,0.6037497059032387,-0.5034842850916966,-0.13636939595314435,-0.3850519955652208,-0.3139546104159366,-0.36022234364305555,-0.36801983749117667,-1.001110495208162,-1.0,-0.2092485059414674,-0.3593326380022121,-0.2597213669109023,0.09000145250294227,-0.9999999999999996,XSS,Attack
-0.7379340789485689,-0.6204614436916569,-1.2479681463404362,-1.1293658128259643,-0.09766607637824055,-0.09766607637824055,0.0,-0.32885476677903497,-0.4080689495637594,-0.12733591711900696,0.0222574394920712,-0.9707843097830414,-0.10746029273566866,-0.08601816819119891,-0.31281700167629545,-0.8671834289437834,-0.12712158381548203,-0.7884617675521504,-0.9453598984007383,-0.3422118433710528,-0.9913854236698247,-0.4835607726345867,0.0,0.0,0.0,0.0,-1.0435875465523936,-0.36032769307294676,-0.12333396776895574,4.814362694682602,-0.5505313620740109,-4.814362694682603,-4.814362694682603,-0.26804754296231564,-0.26743902645703405,-0.33116651259482305,-0.4450829741653208,-0.326898785105146,-0.5308377878250561,0.9988901725751319,1.0,-0.44730289095970727,-0.32577864253970645,-0.25799847472127485,0.5417636179912488,1.0000000000000004,XSS,Attack
